branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
House,95,0.16699999999999998,327,3,Mr. SAWYER.,1978,tax credit benefit par ent student make school better qualiti educ give,"The tax credit will benefit par ents, students and it should also make  our schools better and  the quality of  education which they give","The tax credit will benefit par ents, students and it should also make  our schools better and  the quality of  education which they give"
House,111,0.585,32,2010-03-18,Mr. BURTON of Indiana.,2010,theyll pay inflat higher tax, They’ll have to pay to for it with inflation or higher taxes, They’ll have to pay to for it with inflation or higher taxes
House,97,0.353,185,14,Mr. FRENZEL.,1981,readili admit commit tee tax cut skew, I will readily admit that the commit tee tax cuts are skewed, I will readily admit that the commit tee tax cuts are skewed
House,108,-0.378,66,2003-06-10,Mr. LEVIN.,2003,analyz tax bill budget upsid backward,He analyzed  tax bills and budgets upside down and  backwards,He analyzed  tax bills and budgets upside down and  backwards
House,107,-0.34,40,2002-10-09,Mr. HINOJOSA.,2002,saddam hussein regim toppl new govern form reviv iraq economi bring togeth variou ethnic faction form viabl govern,"If Saddam Hussein’s regime is toppled, a new government will  have to be formed to revive Iraq’s economy and bring together the various  ethnic factions to form a viable government","If Saddam Hussein’s regime is toppled, a new government will  have to be formed to revive Iraq’s economy and bring together the various  ethnic factions to form a viable government"
Senate,101,0.551,1173,21,Mr. GRAMM.,1990,presid interest remark fi nalli debat humbl opinion one part bill know interest peopl work pay tax pull wagon countri,"President, it is interesting that  after all of these remarks, we are fi nally debating, in my humble opinion,  the one part of the bill that I know is  in the interest of the people who do  the work, and pay the taxes, and pull  the wagon in this country","President, it is interesting that  after all of these remarks, we are fi nally debating, in my humble opinion,  the one part of the bill that I know is  in the interest of the people who do  the work, and pay the taxes, and pull  the wagon in this country"
House,113,-0.338,23,2014-04-04,Mr. BISHOP of New York.,2014,clear bill languag approach design make easier enact deficit increas tax cut, It is clear from the bill’s language and approach that it is designed to make it easier to  enact deficit-increasing tax cuts, It is clear from the bill’s language and approach that it is designed to make it easier to  enact deficit-increasing tax cuts
House,103,-0.388,1364,13,Mrs. LOWEY.,1993,object retroact na ture bill tax provi sion, I also object to the retroactive na ture of some of the bill's tax provi sions, I also object to the retroactive na ture of some of the bill's tax provi sions
,96,0.177,859,2,Mr. ROYER.,1980,balanc think fair say fundament suppli demand outlook world coffe economi favor,On balance I think it is fair to say that  the fundamental supply-demand outlook for  the world coffee economy is favorable,On balance I think it is fair to say that  the fundamental supply-demand outlook for  the world coffee economy is favorable
House,113,0.5589999999999999,22,2014-03-05,Mr. SCALISE.,2014,exempt good enough big busi exempt good enough insur compani shouldnt good enough hardwork taxpay struggl bad economi presid given us weight unwork law presid acknowledg unwork give exempt away everybodi els look law," Speaker,  is  if these exemptions are  good enough for big businesses and if  these exemptions are good enough for  insurance companies,  shouldn’t  they  also be good enough for hardworking  taxpayers who are struggling in this  bad economy that the President has  given us and under the weight of this  unworkable  law,  that  the President  himself  is acknowledging  is unworkable, by giving all these exemptions  away to everybody else?  Now,  if you  look at the  law, Mr"," Speaker,  is  if these exemptions are  good enough for big businesses and if  these exemptions are good enough for  insurance companies,  shouldn’t  they  also be good enough for hardworking  taxpayers who are struggling in this  bad economy that the President has  given us and under the weight of this  unworkable  law,  that  the President  himself  is acknowledging  is unworkable, by giving all these exemptions  away to everybody else?  Now,  if you  look at the  law, Mr"
House,96,0.523,1304,13,Mr. CHENEY.,1979,forc small energi pro ducer bear burden tax legisl like increas market power domin major oil compani,"By forcing small energy pro ducers to bear the burden of the tax,  this  legislation will  likely  increase the  market power and dominance of  the  major oil companies","By forcing small energy pro ducers to bear the burden of the tax,  this  legislation will  likely  increase the  market power and dominance of  the  major oil companies"
House,108,0.3670000000000001,23,2003-10-29,Mr. BROWN of South Carolina.,2003,simmonsha done fine job explain bill consider,"Speaker, Chairman SIMMONShas done a fine job of  explaining the bill under consideration","Speaker, Chairman SIMMONShas done a fine job of  explaining the bill under consideration"
House,104,0.371,985,17,Mr. THOMAS.,1996,intent committe way mean move conform tax provis soon possibl,It is our intention on the Committee  on Ways and Means to move the conforming  tax provisions as soon as possible,It is our intention on the Committee  on Ways and Means to move the conforming  tax provisions as soon as possible
,93,0.068,601,18,Mr. WALSH.,1974,ls throughout emphasi need epa carri complex bal anc cost benefit tax payer believ intend con gress promulg regul would requir use technolog extent net benefit man exceed total cost," There ls, throughout, emphasis of the need  for the EPA to carry out the complex bal ancing of all costs and benefits to the tax payers, as we believe was intended by Con gress, and to promulgate regulations which  would require the use of technology to the  ex.tent that the net benefits to man exceed  the total cost"," There ls, throughout, emphasis of the need  for the EPA to carry out the complex bal ancing of all costs and benefits to the tax payers, as we believe was intended by Con gress, and to promulgate regulations which  would require the use of technology to the  ex.tent that the net benefits to man exceed  the total cost"
House,108,0.458,2,2003-10-29,Mr. KELLER.,2003,legisl close loophol ensur money use intend needi law abid colleg student," This legislation closes that loophole  and ensures that this money will be  used as intended, by needy law-abiding  college students"," This legislation closes that loophole  and ensures that this money will be  used as intended, by needy law-abiding  college students"
Senate,109,-0.166,129,2005-04-21,Mrs. LINCOLN.,2005,time spend money iraq unexpectedli high rate promis money iraqi oil receipt becom urban legend still deal pervas insurg,"At that time, we were  spending money in Iraq at an unexpectedly high rate, the promised money  from Iraqi oil receipts was becoming an  urban legend, and we were still dealing  with a pervasive insurgency","At that time, we were  spending money in Iraq at an unexpectedly high rate, the promised money  from Iraqi oil receipts was becoming an  urban legend, and we were still dealing  with a pervasive insurgency"
,112,0.526,69,2012-05-18,Mr. FINCHER.,2012,although today end journey high school ever chang demand st centuri economi requir alway think challeng innov," Although  today ends  their  journey  in high  school;  the ever-changing demands of  the  21st century economy requires them to always  be thinking, challenging, and innovating"," Although  today ends  their  journey  in high  school;  the ever-changing demands of  the  21st century economy requires them to always  be thinking, challenging, and innovating"
House,96,-0.316,374,19,Mr. GORE.,1980,recent technic advic memo randa ir attempt chip away tax exempt statu place unnecessari un reason burden cooper,Recent  technical advice memo randa by  the IRS have attempted  to  chip away at their  tax-exempt status  and have placed unnecessary and un reasonable burdens on cooperatives,Recent  technical advice memo randa by  the IRS have attempted  to  chip away at their  tax-exempt status  and have placed unnecessary and un reasonable burdens on cooperatives
,94,-0.3670000000000001,433,11,Mr. ULLMAN.,1975,gasolin conserv tax,Gasoline conservation tax,Gasoline conservation tax
House,109,0.585,65,2005-06-20,Mr. BURTON of Indiana.,2005,caribbean basin initi go waysid pass cafta two way street minim tariff tariff whatsoev produc benefit produc central america caribbean," The Caribbean Basin Initiative will  go by the wayside if we pass CAFTA,  and we will have a  two-way  street  where there will be minimal tariffs or  no tariffs whatsoever, and so our producers will benefit the same as the producers in Central America and the Caribbean"," The Caribbean Basin Initiative will  go by the wayside if we pass CAFTA,  and we will have a  two-way  street  where there will be minimal tariffs or  no tariffs whatsoever, and so our producers will benefit the same as the producers in Central America and the Caribbean"
Senate,107,0.342,45,2002-01-24,Mr. GRASSLEY.,2002,presid statu right financ committe bill tax bill us,"President, our status is, am I right, that we are on the Finance Committee bill, the tax bill before us? ","President, our status is, am I right, that we are on the Finance Committee bill, the tax bill before us? "
Senate,107,0.28,130,2002-06-04,Mr. FITZGERALD.,2002,act may cite holocaust restitut tax fair act, This Act may be cited as the ‘‘Holocaust  Restitution Tax Fairness Act of 2002’’, This Act may be cited as the ‘‘Holocaust  Restitution Tax Fairness Act of 2002’’
,101,-0.39,945,16,Mr. ROSTENKOWSKI.,1990,explan provis public accommod access credit gener bill elig small busi allow incom tax credit amount elig public accommo dation access expenditur paid incur taxabl," EXPLANATION OF PROVISION  Public accommodations access credit  In general  Under the bill, an eligible small business is  allowed an income tax credit of up to $5,000  for the amount of eligible public accommo dations access expenditures paid or incurred  during a taxable year"," EXPLANATION OF PROVISION  Public accommodations access credit  In general  Under the bill, an eligible small business is  allowed an income tax credit of up to $5,000  for the amount of eligible public accommo dations access expenditures paid or incurred  during a taxable year"
,106,0.311,174,1999-06-23,Mr. FOLEY.,1999,issu wish discuss vital role cruis industri play relat nation economi tourism industri,The issue I wish to discuss is the vital role which the cruise industry plays in relation to our nation’s economy and tourism industry,The issue I wish to discuss is the vital role which the cruise industry plays in relation to our nation’s economy and tourism industry
House,102,0.35100000000000003,1219,14,Mr. KOLBE.,1992,not reduc program amount simpli take money carri fund add home owner ship program,"We do not reduce any  other program by any  amount, but  simply by  taking money from carry over funds to add to the home owner ship program","We do not reduce any  other program by any  amount, but  simply by  taking money from carry over funds to add to the home owner ship program"
House,96,-0.316,374,19,Mr. GORE.,1980,tennesse electr cooper could pay much addit tax pole rental incom,"In Tennessee, our  22 electric cooperatives could have to pay  as much a.s $800,000 in additional taxes  from pole rental income","In Tennessee, our  22 electric cooperatives could have to pay  as much a.s $800,000 in additional taxes  from pole rental income"
House,110,0.551,24,2007-03-29,Mr. HERGER.,2007,american famili senior small busi would experi major tax hike,"American families,  seniors, and small businesses would all  experience major tax hikes","American families,  seniors, and small businesses would all  experience major tax hikes"
House,115,0.491,19,2017-11-15,Mr. ROTHFUS.,2017,act put money back hardwork taxpay pocket make american busi competit creat much healthier economi,"We can act now  to put more money back into the hardworking  taxpayers’  pockets, make  American business more competitive,  and create a much healthier economy","We can act now  to put more money back into the hardworking  taxpayers’  pockets, make  American business more competitive,  and create a much healthier economy"
,111,-0.28300000000000003,44,2009-04-30,Mr. MICHAUD.,2009,aig want get back tax dodg panamanian front,AIG wants to  get back those taxes it dodged with its  Panamanian front,AIG wants to  get back those taxes it dodged with its  Panamanian front
House,105,-0.488,301,13,Mr. TIERNEY.,1997,want get rid corrupt influenc percept money decid go favor com prehens campaign financ reform,"If  they want to get rid of the corrupting  influence,  or  perception,  of money,  then we have  to decide how we are  going  to do  that; and  I  favor  com prehensive campaign finance reform","If  they want to get rid of the corrupting  influence,  or  perception,  of money,  then we have  to decide how we are  going  to do  that; and  I  favor  com prehensive campaign finance reform"
House,104,-0.166,62,17,Mrs. LINCOLN.,1996,rise today pay tribut two fine gentlemen state alabama,"Speaker, rise today to  pay tribute to two fine gentlemen from  the State of Alabama","Speaker, rise today to  pay tribute to two fine gentlemen from  the State of Alabama"
Senate,94,0.135,1317,11,Mr. PACKWOOD.,1975,taxpay state incom tax liabil,taxpayer's  State income tax liability,taxpayer's  State income tax liability
House,107,0.384,34,2001-05-16,Ms. DUNN.,2001,everybodi pay incom tax receiv tax relief propos,Everybody who pays income taxes will receive tax relief under this proposal,Everybody who pays income taxes will receive tax relief under this proposal
,100,-0.341,1143,13,Mr. PRICE of North Carolina.,1987,much money need right,How much money you need right now,How much money you need right now
Senate,95,0.078,1273,7,Mr. HEINZ.,1978,tern larg part huge hike social secur tax paid employ secondari caus worsen cli mate small busi recent rise feder minimum wage percent, tern  in  large part by huge hikes in Social  Security taxes paid by employers.2  A secondary cause of  this worsened cli mate for small business has been the recent  rise in the Federal minimum wage of more  than  15 percent, tern  in  large part by huge hikes in Social  Security taxes paid by employers.2  A secondary cause of  this worsened cli mate for small business has been the recent  rise in the Federal minimum wage of more  than  15 percent
House,95,-0.298,769,5,Mr. FISHER.,1977,testimoni commiss de velop three gener principl judgment necessari con structiv reform first total ban commingl privat public money elimin un offici offic account public fund use offici func tion congression offic second consolid offic account three gener function personnel travel offic facilit effici manag congression offic third full account everi sourc incom everi expenditur made connect congression offic complet independ audit,"In my  testimony before the Commission, I de veloped  three general principles which  in my judgment are necessary for con structive reform: First, a  total ban on  the commingling of private and public  moneys through the elimination of un official office accounts with only public  funds being used for  the official func tions of a Congressional office;  second,  the consolidation of office accounts into  three  general  functions-personnel,  travel, and office-to facilitate efficient  management of a congressional office and  third, full accounting of every source of  income and every expenditure made in  connection with a  congressional office  with complete independent audits","In my  testimony before the Commission, I de veloped  three general principles which  in my judgment are necessary for con structive reform: First, a  total ban on  the commingling of private and public  moneys through the elimination of un official office accounts with only public  funds being used for  the official func tions of a Congressional office;  second,  the consolidation of office accounts into  three  general  functions-personnel,  travel, and office-to facilitate efficient  management of a congressional office and  third, full accounting of every source of  income and every expenditure made in  connection with a  congressional office  with complete independent audits"
Senate,107,-0.318,8,2001-10-18,Mr. WYDEN.,2001,exampl proposedin spite fact see absolut evid jurisdict countri hurt inabl impos discriminatori tax propos opposit mani busi mayor governor propos readi go given opportun vote congress opportun vote propos choos,"For example, I proposed—in spite of the fact  that I see absolutely no evidence that  any  jurisdiction  in this country has  been hurt by their inability to impose  discriminatory taxes, I proposed, over  the opposition of many  in business,  that when the mayors and Governors  have a proposal that is ready to go,  they be given an opportunity to have a  vote in the Congress, an opportunity to  vote on a proposal of their choosing","For example, I proposed—in spite of the fact  that I see absolutely no evidence that  any  jurisdiction  in this country has  been hurt by their inability to impose  discriminatory taxes, I proposed, over  the opposition of many  in business,  that when the mayors and Governors  have a proposal that is ready to go,  they be given an opportunity to have a  vote in the Congress, an opportunity to  vote on a proposal of their choosing"
,111,-0.382,86,2009-02-09,Ms. ESHOO.,2009,dick sklar known love fine food, Dick Sklar was also known for his love of  fine foods, Dick Sklar was also known for his love of  fine foods
House,94,0.3720000000000001,810,11,Mr. MICHEL.,1975,restor year arrear carri charg cost tax payer dearli charg farmer,"Some of  this restoration was 7 years in arrears,  all with carrying charges costing the tax payers dearly and charged against the  farmers","Some of  this restoration was 7 years in arrears,  all with carrying charges costing the tax payers dearly and charged against the  farmers"
,95,0.679,409,1,Mr. COLLINS of Texas.,1977,tell candor option longer exist work occas sinc war inject bigger dose inflat economi follow higher level unemploy next step," I tell you, in all candor, that that option  no longer exists and that it only worked on  each occasion since  the war by  injecting  bigger doses of inflation into the economy,  followed by higher levels of unemployment  as the next step"," I tell you, in all candor, that that option  no longer exists and that it only worked on  each occasion since  the war by  injecting  bigger doses of inflation into the economy,  followed by higher levels of unemployment  as the next step"
House,105,-0.513,493,15,Mrs. MINK of Hawaii.,1998,diplomat presenc pacif recog nize unit state promot support commerci strateg interest encourag pacif island nation becom fulli integr gional global economi equal impor tant integr accompani promot consolid human right democrat valu,"diplomatic presence in the Pacific, recog nizes that while the United States should promote and support its commercial and strategic  interests by encouraging Pacific island nations  to become more fully  integrated  into  the  re gional and global economy, it is equally impor tant that such integration be accompanied by  the promotion  and  consolidation  of human  rights  and  democratic  values","diplomatic presence in the Pacific, recog nizes that while the United States should promote and support its commercial and strategic  interests by encouraging Pacific island nations  to become more fully  integrated  into  the  re gional and global economy, it is equally impor tant that such integration be accompanied by  the promotion  and  consolidation  of human  rights  and  democratic  values"
Senate,102,0.342,1338,7,Mr. GRASSLEY.,1991,nation policymak opinion leader cannot not lure public believ feder govern pro vide answer money educ concern," We,  as national policymakers and  opinion leaders, cannot and should not  lure the public into believing that the  Federal Government can, or will, pro vide all the answers, or all the money,  for our education concerns"," We,  as national policymakers and  opinion leaders, cannot and should not  lure the public into believing that the  Federal Government can, or will, pro vide all the answers, or all the money,  for our education concerns"
Senate,99,-0.35200000000000004,818,23,Mr. KERRY.,1986,maxwel vivid account nation hous dilemma implica tion local economi suggest busi care, But it was Maxwell's vivid account of the  nation's housing dilemma and its  implica tions  for  local  economies  that suggested  why business should care, But it was Maxwell's vivid account of the  nation's housing dilemma and its  implica tions  for  local  economies  that suggested  why business should care
Senate,93,-0.387,389,7,Mr. CRANSTON.,1974,fine bill becom law,It is a  fine bill and should become law,It is a  fine bill and should become law
Senate,106,-0.212,64,1999-02-11,Mr. BAUCUS.,1999,colleagu point promot altern fuel not environment issu issu import domest economi independ well,"As my colleagues have also pointed out, promotion of alternative  fuels  is not  just an environmental issue, but an issue important to our domestic economy and independence as well","As my colleagues have also pointed out, promotion of alternative  fuels  is not  just an environmental issue, but an issue important to our domestic economy and independence as well"
,114,-0.379,1,2015-04-28,Mr. HOYER.,2015,vote discrimin longer take form literaci test poll tax, Speaker:  ‘‘Voting  discrimination no  longer takes the form of literacy tests  and poll taxes, Speaker:  ‘‘Voting  discrimination no  longer takes the form of literacy tests  and poll taxes
House,103,0.32,220,13,Ms. PRYCE of Ohio.,1993,result agre ment higher tax higher deficit slower econom growth," What was  the result of that agree ment? Higher  taxes, higher deficits,  and slower economic growth"," What was  the result of that agree ment? Higher  taxes, higher deficits,  and slower economic growth"
,101,-0.506,460,12,Mr. BROWN of California.,1989,give victim short time period use money put live back order,This gives victims a short time  period in which they can use the money to put  their lives back in order,This gives victims a short time  period in which they can use the money to put  their lives back in order
Senate,107,-0.212,54,2001-11-14,Mr. BAUCUS.,2001,meant vote point order could rais bill contain billion tax cut fiscal,This meant there were no 60vote points of order  that could be raised against a bill containing an $85 billion tax cut in that fiscal year,This meant there were no 60vote points of order  that could be raised against a bill containing an $85 billion tax cut in that fiscal year
House,107,-0.416,34,2001-05-16,Mr. GEPHARDT.,2001,sell tax plan will use argument avail tri convinc countri tax plan right thing,"To sell a tax plan, they are willing to use any argument that is available to try to convince the country that the tax plan is the right thing to do","To sell a tax plan, they are willing to use any argument that is available to try to convince the country that the tax plan is the right thing to do"
,96,0.308,1447,13,Mr. HAGEDORN.,1979,first subject conceii chang estat gift tax marit deduc tion,The first subject concei:is changes  in the estate and gift tax marital deduc tions,The first subject concei:is changes  in the estate and gift tax marital deduc tions
Senate,100,-0.355,968,5,Mr. SASSER.,1988,bill amend intern revenu code restor deduct two earner marri cou ple provid maximum individ ual tax rate percent elimi nate person exempt phase insur maximum individu long term capit gain rate per cent provid incom averag farmer purpos committe financ,"A bill to amend the Internal  Revenue Code of 1986  to restore the  deduction for two-earner married cou ples, to provide for maximum individ ual tax rate of 38.5 percent, to elimi nate  the personal exemption phase out,  to insure a maximum individual  long-term capital gains rate of 28 per cent, to provide income averaging for  farmers, and for other purposes; to the  Committee on Finance","A bill to amend the Internal  Revenue Code of 1986  to restore the  deduction for two-earner married cou ples, to provide for maximum individ ual tax rate of 38.5 percent, to elimi nate  the personal exemption phase out,  to insure a maximum individual  long-term capital gains rate of 28 per cent, to provide income averaging for  farmers, and for other purposes; to the  Committee on Finance"
House,96,0.422,886,6,Mr. RUDD.,1980,feder incom social secur tax median incom american famili compar year ago," Federal  income and  social  security  taxes for the median income American  family are now $3,219-compared to $714  25 years ago"," Federal  income and  social  security  taxes for the median income American  family are now $3,219-compared to $714  25 years ago"
,97,-0.265,334,22,Mr. MURTHA.,1982,youv alway true david nyhan not least reason marvel tip oneil simpl fact hasnt made much money he vast op portun,"SPEAKER, You'vE ALWAYS  BEEN TRUE  <By David Nyhan>  Not  the  least  reason  to marvel at Tip  O'Neill  is  the simple  fact  that he hasn't  made much money, when he's had vast op portunity to do so","SPEAKER, You'vE ALWAYS  BEEN TRUE  <By David Nyhan>  Not  the  least  reason  to marvel at Tip  O'Neill  is  the simple  fact  that he hasn't  made much money, when he's had vast op portunity to do so"
House,104,0.238,535,9,Mr. SAXTON.,1995,provis bill bill would increas stand today think number industri pollut good economi ant could dump na spent year midtion waterway," at  the provisions of  this bill as  it  The bill would increase from just 5 to  stands today and if you think that is  70,000  the number of industrial pollut good  for  your  economy,  then  you  ants that could be dumped into our Na should have spent the years of the midtion's waterways"," at  the provisions of  this bill as  it  The bill would increase from just 5 to  stands today and if you think that is  70,000  the number of industrial pollut good  for  your  economy,  then  you  ants that could be dumped into our Na should have spent the years of the midtion's waterways"
House,98,-0.276,497,18,Mr. REID.,1983,option would help earn money serv volunt keep activ meaning pro ductiv way,These  options  would help them earn more money or  serve  as  volunteers  or  keep  them  active  in other meaningful and pro ductive ways,These  options  would help them earn more money or  serve  as  volunteers  or  keep  them  active  in other meaningful and pro ductive ways
House,94,0.601,1106,2,Mr. ROUSSELOT.,1975,member bodi truli inter est revers inflationari trend led recess concern fiscal disciplin spend tax dollar rather impos control privat sector," If Members of this body are truly inter ested in reversing the inflationary trend  that has now led to recession, they should  be more concerned with fiscal discipline  of the spending of  tax dollars rather  than imposing controls on the private  sector"," If Members of this body are truly inter ested in reversing the inflationary trend  that has now led to recession, they should  be more concerned with fiscal discipline  of the spending of  tax dollars rather  than imposing controls on the private  sector"
House,105,-0.362,774,7,Mr. MENENDEZ.,1997,mess today spend bing began massiv front load de fens spend tax cut, The mess we are in today is because  of spending binges which began in 1981  when we massively  front-loaded  de fense spending and tax cuts, The mess we are in today is because  of spending binges which began in 1981  when we massively  front-loaded  de fense spending and tax cuts
Senate,107,0.342,279,2001-01-22,Mr. GRASSLEY.,2001,money launder constitut seriou challeng mainten law order throughout hemispher pose threat stabil reliabl integr govern financi system commerc,"(6) Money laundering constitutes a serious challenge to the maintenance of  law and order throughout the hemisphere and poses a threat to stability, reliability, and the integrity of governments, financial systems, and commerce","(6) Money laundering constitutes a serious challenge to the maintenance of  law and order throughout the hemisphere and poses a threat to stability, reliability, and the integrity of governments, financial systems, and commerce"
House,94,-0.422,339,2,Mr. MADDEN.,1975,oil ga administr polici rais tax ga fuel ideal would reduc consumpt mistak, OIL AND GAS  The Administration's policy of raising the  tax on gas and fuel with the ideal that it  would reduce consumption is a mistake, OIL AND GAS  The Administration's policy of raising the  tax on gas and fuel with the ideal that it  would reduce consumption is a mistake
House,105,0.162,236,13,Mrs. ROUKEMA.,1997,de tract undermin suc cess budget tax bill pass,This will de tract from and undermine our own suc cess in the budget and the tax bill that  we passed,This will de tract from and undermine our own suc cess in the budget and the tax bill that  we passed
House,98,-0.127,186,13,Mr. ROWLAND.,1983,simpli logic give taxpay dollar spend sick economi govern ment effort cover deficit keep interest rate artifici high," There  is simply no  logic  in giving  taxpayers a few more dollars to spend  in a sick economy, when the Govern ment's efforts to cover the deficit are  keeping interest rates artificially high"," There  is simply no  logic  in giving  taxpayers a few more dollars to spend  in a sick economy, when the Govern ment's efforts to cover the deficit are  keeping interest rates artificially high"
Senate,110,-0.517,122,2008-09-22,Mr. SANDERS.,2008,last not least pertin great financi crisi face right nowa crisi mani peopl believ seriou financi problem countri sinc great depress whole deregul not financi servic energi mani sector economi guis great faith larg financi institut right thing benefit peopl countri fact world," Last but not least, and pertinent to  the great financial crisis we are facing  right now—a crisis which many people  believe is the most serious financial  problem this country has had since the  Great Depression of 1929—is the whole  of deregulation, not only of financial  services but of energy and many other  sectors  in our  economy, under  the  guise that we should have great faith  in  large  financial  institutions,  that  they will do the right thing and that  they will benefit  the people of our  country and, in fact, the world"," Last but not least, and pertinent to  the great financial crisis we are facing  right now—a crisis which many people  believe is the most serious financial  problem this country has had since the  Great Depression of 1929—is the whole  of deregulation, not only of financial  services but of energy and many other  sectors  in our  economy, under  the  guise that we should have great faith  in  large  financial  institutions,  that  they will do the right thing and that  they will benefit  the people of our  country and, in fact, the world"
Senate,108,-0.293,37,2003-01-29,Mr. HOLLINGS.,2003,pay tax order get social secur trust fund receiv social secur benefit pay taxesdoubl tax social secur,"Now  we pay taxes in order to get the Social  Security trust fund, and then when I  receive the Social Security benefit, I  pay taxes—double tax on Social Security","Now  we pay taxes in order to get the Social  Security trust fund, and then when I  receive the Social Security benefit, I  pay taxes—double tax on Social Security"
House,100,-0.184,469,8,Mr. BILBRAY.,1987,export control cost american economi billion job worsen relat alli nation without significantli improv ing nation secur,"And  that is that export controls have  cost the American economy $9.3 billion and  188,000 jobs a year and worsened relations  with allied nations, without significantly improv ing national security","And  that is that export controls have  cost the American economy $9.3 billion and  188,000 jobs a year and worsened relations  with allied nations, without significantly improv ing national security"
,100,0.416,1540,5,Mr. SHUSTER.,1988,leader ever imagin cook book make deficit seem smaller hoard money,"But our leaders, ever  imaginative at  cooking the books to make the deficit seem  smaller than it is, are hoarding the money","But our leaders, ever  imaginative at  cooking the books to make the deficit seem  smaller than it is, are hoarding the money"
House,106,-0.278,10,1999-07-22,Mr. DAVIS of Florida.,1999,republican tax packag ignor fiscal disciplin brought feder budget record deficit balanc project surplus come year,The Republican tax package ignores the fiscal discipline which as brought  the  federal budget from record deficits into balance and projected surpluses in the coming years,The Republican tax package ignores the fiscal discipline which as brought  the  federal budget from record deficits into balance and projected surpluses in the coming years
House,96,0.377,1275,2,Mr. GINGRICH.,1980,would pass tax cut would mean lower tax not higher tax,We would pass a  tax cut  which would mean  lower  taxes-not  higher taxes,We would pass a  tax cut  which would mean  lower  taxes-not  higher taxes
House,113,0.65,9,2014-04-04,Mr. WOODALL.,2014,ask program go big impact economi look not impact not impact look gener impact,"It asks that for those programs that are going to have a big impact on our economy, that we look not  just at what the 1-year impact is, not  just at what the 10-year impact is, but  that we look at a generation of impact","It asks that for those programs that are going to have a big impact on our economy, that we look not  just at what the 1-year impact is, not  just at what the 10-year impact is, but  that we look at a generation of impact"
House,114,-0.451,27,2015-02-03,Mr. SCOTT of Virginia.,2015,vast major larg employ provid health insur employe may suffer increas premium due return hidden tax cost shift uncompens care,"The  vast majority of large employers who  provide health insurance to their employees may suffer an increase in premiums due to the return of the hidden  tax, the cost shifting of uncompensated  care","The  vast majority of large employers who  provide health insurance to their employees may suffer an increase in premiums due to the return of the hidden  tax, the cost shifting of uncompensated  care"
Senate,109,0.521,143,2005-05-26,Mr. BUNNING.,2005,work night day save much money could, He worked both night and day saving  as much money as he  could, He worked both night and day saving  as much money as he  could
Senate,101,-0.212,847,3,Mr. BAUCUS.,1989,volum low high cost case make hospit lose money, When volume is  low a  few high-cost  cases make hospitals lose money, When volume is  low a  few high-cost  cases make hospitals lose money
,108,-0.491,5,2003-07-23,Ms. PELOSI.,2003,hous democrat leader proudli assert democrat parti commit trade economi," As House Democratic leader, I proudly assert the Democratic Party’s commitment to trade and what it does for  our  economy"," As House Democratic leader, I proudly assert the Democratic Party’s commitment to trade and what it does for  our  economy"
House,115,-0.403,22,2017-05-01,Mr. VEASEY.,2017,come thing like davi bacon put money tabl end night bank account absolut noth done concern,"When it comes  to things like Davis-Bacon and putting  more money on the table at the end of  the night and in the bank accounts, absolutely nothing has been done, and  that is what we should be concerned  about","When it comes  to things like Davis-Bacon and putting  more money on the table at the end of  the night and in the bank accounts, absolutely nothing has been done, and  that is what we should be concerned  about"
,108,-0.472,185,2003-12-08,Mr. FATTAH.,2003,creat unpreced tax loophol would undermin exist employ coverag add ever grow number uninsur,This  creates an unprecedented  tax  loophole  that  would undermine existing employer coverage  and add to the ever-growing number of uninsured,This  creates an unprecedented  tax  loophole  that  would undermine existing employer coverage  and add to the ever-growing number of uninsured
House,99,-0.506,1166,18,Mr. BROWN of California.,1986,student scholarship stun realiz scholarship last worth consider less tax part,Students  on scholarships are stunned to realize that the  same scholarship  this year as  last  is worth  considerably less because now it will be taxed  in part,Students  on scholarships are stunned to realize that the  same scholarship  this year as  last  is worth  considerably less because now it will be taxed  in part
House,94,-0.496,132,6,Mr. SEIBERLING.,1975,mere produc slight windfal profit tax astro nomic profit increas coal compani experienc,We are merely producing a slight  windfall profits tax against these astro nomical profit  increases  that the coal  companies are experiencing now,We are merely producing a slight  windfall profits tax against these astro nomical profit  increases  that the coal  companies are experiencing now
Senate,104,-0.397,43,3,Mr. SIMON.,1995,realiti compet tri get tax cut right,But the reality  is we are competing with each other  trying to get a tax cut right now,But the reality  is we are competing with each other  trying to get a tax cut right now
,105,0.377,449,7,Mr. GINGRICH.,1997,cur rent law heir pay capit gain tax increas time inherit,"(Under cur rent law, heirs pay capital gains tax only on  the increase from the time of inheritance","(Under cur rent law, heirs pay capital gains tax only on  the increase from the time of inheritance"
,93,-0.055,1044,13,Mr. PEYSER.,1974,consum processor total price neglig consum would ls feel elimin excis tax not replac pass increas price objec tive," Consumers.-Because  the processor's  total price is negligible, consumers would  1 It ls my feeling that the elimination of  the excise  tax should not be  replaced by  passing on the increase in the price objec tive"," Consumers.-Because  the processor's  total price is negligible, consumers would  1 It ls my feeling that the elimination of  the excise  tax should not be  replaced by  passing on the increase in the price objec tive"
House,103,0.284,1377,13,Mr. WOLF.,1993,take even money privat sector increas current lag econom growth,Taking even more money out of the  private sector will only increase the current lag  in economic growth,Taking even more money out of the  private sector will only increase the current lag  in economic growth
